ID;Target;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31
1062249;;0,00;30,33;16,32;0,00;0,00;0,99;0,61;1,31;0,00;20,00;34,33;29,26;78,38;0,00;29,26;;247,79;0,00;0,00;0,00;-9,60;153,32;122,21;80,67;302,80;3,55;0,20;0,20;14,30;0,58;14,30
1062260;;0,00;30,33;14,60;0,00;0,00;0,99;1,09;0,82;176,98;87,00;78,00;165,91;276,31;86,81;79,10;5,57;471,55;5,75;126,33;0,00;1,97;470,74;282,90;442,67;550,07;1,23;0,20;0,33;7,34;1,02;13,09
1062445;;0,00;;8,66;0,00;0,00;0,99;0,77;0,99;34,24;48,00;58,33;59,06;36,48;57,82;1,23;5,57;409,26;0,00;27,67;0,00;-2,94;453,05;377,19;234,67;501,12;1,77;0,13;0,03;8,32;0,96;8,32
1062573;;0,00;26,00;14,81;0,00;0,00;1,00;1,04;1,09;2,74;23,33;20,00;1,84;3,13;0,00;1,84;5,57;63,02;0,00;4,00;0,00;0,92;114,39;112,55;119,33;63,02;0,48;0,00;0,07;14,34;0,95;14,34
1062617;;0,00;30,33;55,26;0,00;0,00;0,99;0,94;0,92;4,52;69,00;144,67;14,00;79,78;0,00;14,00;7,90;593,96;0,00;3,00;-2,42;-4,96;229,41;195,69;531,33;593,97;1,64;0,00;0,13;9,54;1,29;12,90
1062886;;0,00;29,00;31,51;0,00;0,00;1,00;1,02;1,09;17,16;185,00;165,33;66,72;120,63;8,84;57,88;5,57;814,59;0,00;23,67;0,00;0,89;555,97;476,84;1102,33;809,73;0,66;0,07;0,00;21,60;1,06;21,60
1063042;;0,00;;35,02;0,00;0,00;0,99;1,00;0,98;1,37;26,67;114,33;2,07;1,37;0,88;1,19;;1259,90;0,00;2,67;0,00;0,00;391,22;381,22;220,33;1259,90;0,41;0,00;0,00;30,94;0,85;35,02
1063278;;0,00;25,33;;0,00;0,00;0,99;1,03;1,20;0,00;11,67;19,33;0,80;0,00;0,38;0,42;5,57;244,86;0,00;0,00;0,00;0,00;178,91;177,56;47,33;244,86;0,00;0,00;0,00;3,45;0,69;3,45
1063297;;0,00;13,33;4,55;0,00;0,00;0,90;0,95;1,27;0,26;13,67;18,00;11,56;0,35;2,25;9,31;5,57;13,72;0,00;0,33;0,00;0,00;23,11;11,55;10,33;13,72;0,18;0,27;0,13;3,45;1,11;3,45
1063833;;0,00;30,33;17,75;0,00;0,00;0,99;0,99;0,53;5,76;43,67;102,67;45,01;50,60;1,04;43,97;5,57;250,97;0,00;7,33;0,00;-0,25;318,89;264,99;191,67;;1,27;0,27;0,47;13,50;1,04;17,58
1063869;;0,00;30,33;22,80;2,00;0,00;0,99;1,26;0,98;22,83;57,67;49,00;25,21;35,32;14,86;10,36;5,57;238,47;0,00;30,00;-2,28;8,92;256,37;229,59;269,00;238,47;0,80;0,07;0,13;;1,49;11,17
1064038;;0,00;30,00;13,78;0,00;0,00;1,00;1,00;0,23;0,71;31,00;85,00;58,94;289,00;0,41;58,54;5,57;423,25;0,00;1,00;0,00;-0,06;256,90;197,09;120,67;423,25;3,98;0,20;0,53;13,50;1,20;13,50
1064499;;0,00;25,00;7,62;0,00;0,00;1,04;0,89;1,04;0,66;23,67;48,33;8,40;18,18;1,95;6,45;5,57;87,31;2,40;1,00;0,00;-1,29;43,70;34,58;53,33;;3,18;0,20;0,20;4,32;0,87;6,72
1064709;;0,00;22,33;4,31;0,00;0,00;1,21;0,82;1,10;0,00;17,33;32,67;0,43;0,00;0,43;0,00;5,57;140,16;0,09;0,00;0,00;0,00;79,94;78,98;43,00;;0,00;0,00;0,00;3,45;0,21;3,54
1064717;;0,00;25,33;4,32;1,00;0,00;1,07;1,00;1,21;0,00;12,00;30,67;0,00;0,00;0,00;0,00;5,57;56,12;0,00;0,00;0,00;0,00;29,84;27,83;68,67;56,12;0,00;0,00;0,00;4,32;1,00;4,32
1065038;;11,11;28,00;18,84;1,00;1,00;0,86;1,20;0,75;0,47;34,67;105,33;3,62;1,24;0,26;3,36;5,57;681,63;0,00;1,00;0,00;5,76;524,91;510,72;127,67;681,63;0,48;0,00;0,00;9,52;1,54;12,71
1066374;;0,00;;9,70;0,00;0,00;1,02;0,96;1,19;0,00;24,67;11,00;54,69;2,84;0,60;54,09;5,57;50,40;0,00;0,00;0,00;-0,56;165,76;106,29;25,67;46,53;1,13;0,40;0,00;;0,00;5,10
1066391;;0,00;18,67;0,78;0,00;0,00;1,13;1,00;0,00;0,00;25,33;60,00;12,08;0,00;0,00;12,08;5,57;1,44;0,00;0,00;0,00;0,00;63,08;50,23;4,67;1,44;0,00;0,27;0,00;0,78;3,00;0,78
1066467;;0,00;30,33;16,52;0,00;0,00;0,99;0,99;;0,00;46,67;66,67;6,62;9,00;1,71;4,91;;184,75;0,00;0,00;0,00;-0,22;459,09;450,16;134,67;204,77;1,54;0,00;0,07;;1,00;16,31
1066529;;0,00;30,00;;5,00;0,00;1,00;0,98;0,91;0,18;27,67;33,00;26,04;7,33;16,87;9,17;;297,40;0,00;0,33;0,00;-0,24;692,23;663,69;111,00;297,40;1,10;0,13;0,00;9,92;0,00;9,92
1066562;;0,00;30,33;23,00;0,00;0,00;0,99;0,99;0,81;3,65;34,33;132,00;9,83;23,10;1,98;7,86;5,57;262,15;1,06;1,67;0,00;-0,50;434,23;424,39;119,33;260,31;1,97;0,00;0,20;21,60;1,21;22,66
1066998;;0,00;26,33;8,61;0,00;0,00;0,95;0,99;0,96;0,03;9,33;9,00;0,09;0,03;0,00;0,09;;223,36;0,00;0,33;0,00;-0,07;224,49;224,40;54,33;223,36;0,03;0,00;0,00;8,57;1,00;8,57
1067107;;0,00;30,33;15,99;0,00;0,00;0,99;0,90;1,03;8,44;43,00;112,33;28,10;22,17;9,00;19,10;5,57;389,52;0,00;12,33;0,00;-2,30;225,05;188,00;187,00;380,81;0,62;0,20;0,07;9,54;1,00;14,46
1067206;;0,00;18,67;3,98;0,00;0,00;1,02;0,93;0,85;0,00;9,33;14,33;0,00;0,00;0,00;0,00;5,57;19,86;0,00;0,00;0,00;0,00;31,54;30,76;14,00;19,86;0,00;0,00;0,00;3,45;1,15;3,45
1067244;;0,00;30,33;11,57;0,00;0,00;0,99;1,23;;0,65;65,00;59,33;20,60;28,57;3,91;16,69;5,57;335,57;0,00;0,67;1,04;4,02;442,92;414,51;227,33;329,42;1,79;0,00;0,07;9,54;0,00;9,54
1067384;;0,00;30,33;29,41;0,00;0,00;0,99;1,01;0,74;80,24;52,67;102,33;161,51;286,33;47,13;114,37;5,57;500,60;0,00;77,33;0,00;0,40;350,43;179,01;317,33;500,56;2,08;0,53;0,47;;0,48;22,41
1067436;;0,00;30,33;;0,00;0,00;0,99;1,16;1,14;0,33;56,67;112,67;20,54;80,92;0,88;19,66;7,03;1046,16;0,00;0,33;4,79;3,73;355,78;323,00;220,00;1046,16;6,63;0,00;0,00;9,92;0,97;11,52
1067613;;0,00;30,33;28,18;2,00;0,00;0,99;0,97;1,07;22,59;49,00;51,67;46,78;72,44;15,94;30,84;5,57;790,12;0,00;11,00;0,00;-1,24;467,25;417,51;258,67;787,29;2,29;0,00;0,13;16,28;1,04;20,36
1067626;;0,00;30,33;21,49;0,00;0,00;0,99;0,95;0,96;22,78;99,00;96,33;98,28;185,72;10,32;87,96;;844,38;0,00;30,00;0,00;-1,70;624,68;517,64;747,33;;1,11;0,07;0,13;;0,89;20,36
1067764;;0,00;;33,78;1,00;0,00;0,99;1,30;0,90;9,48;51,33;90,00;20,85;23,99;8,38;12,47;;195,72;3,97;12,67;0,00;15,35;337,21;308,63;195,67;195,58;0,96;0,00;0,07;10,42;1,18;14,39
1067898;;0,00;30,33;18,48;0,00;0,00;0,99;1,00;1,19;11,38;85,67;55,67;217,86;172,06;15,54;202,32;5,57;547,95;0,00;13,00;0,00;-0,12;700,45;480,52;299,33;547,86;1,37;0,33;0,33;;0,68;18,33
1067956;;0,00;16,67;;0,00;0,00;0,90;1,00;0,10;3,20;10,00;30,33;24,94;16,98;24,94;0,00;5,57;32,69;0,00;2,00;0,00;0,00;36,64;6,04;31,33;32,04;1,67;0,27;0,20;9,54;0,90;14,46
1068057;;7,14;30,00;16,99;3,00;1,00;0,97;1,00;1,28;14,23;33,33;32,67;17,97;19,83;11,24;6,73;5,57;114,82;0,00;6,67;0,00;-0,05;112,37;84,86;115,00;114,82;2,04;0,07;0,20;9,54;1,40;14,46
1068139;;0,00;30,33;14,77;0,00;0,00;0,99;1,00;0,64;0,33;26,00;26,00;4,91;4,85;0,00;4,91;5,57;137,08;0,00;0,33;0,00;-0,09;132,91;126,03;127,33;137,08;0,93;0,07;0,00;9,92;0,91;14,71
1068183;;0,00;30,00;7,31;0,00;0,00;1,00;1,00;0,87;0,00;17,00;24,33;19,24;2,76;1,78;17,47;7,03;107,34;0,00;0,00;0,00;-0,02;147,96;127,82;60,67;106,44;0,98;0,20;0,00;7,20;0,87;7,20
1068323;;0,00;;10,87;0,00;0,00;1,15;1,07;0,95;0,00;48,00;130,00;5,72;11,56;0,00;5,72;5,57;908,31;0,00;0,00;0,00;1,11;817,38;811,66;280,67;908,31;1,41;0,00;0,00;9,54;1,09;9,54
1068493;;0,00;29,33;14,47;4,00;0,00;0,92;1,00;0,84;1,32;56,33;76,00;14,36;3,73;3,62;10,74;5,57;324,98;0,00;0,67;0,00;0,04;173,11;158,67;138,00;;1,50;0,00;0,00;9,54;0,87;14,46
1068983;;0,00;30,33;9,92;0,00;0,00;0,99;1,00;;0,00;21,00;22,00;25,17;21,59;0,00;25,17;5,57;201,64;0,00;0,00;0,00;0,00;182,33;155,89;65,67;201,64;2,35;0,20;0,00;9,92;1,00;9,92
1069201;;0,00;17,33;11,39;0,00;0,00;0,92;0,66;1,12;3,95;11,33;13,67;27,87;41,16;0,41;27,46;5,57;89,40;0,00;2,33;0,00;-5,85;168,32;135,41;19,67;89,40;4,24;0,47;0,73;3,45;1,00;3,45
1069478;;0,00;30,33;10,18;0,00;0,00;0,99;1,04;;2,39;30,00;26,33;62,43;30,83;0,12;62,31;5,57;642,89;0,00;0,67;0,00;0,61;842,47;779,97;216,33;;3,49;0,27;0,20;9,54;1,29;9,54
1069544;;6,67;;12,99;0,00;1,00;0,99;1,26;0,49;0,21;31,00;40,67;29,57;8,76;0,00;29,57;5,57;155,50;0,00;0,33;-0,28;5,09;480,73;450,23;51,00;155,49;1,23;0,07;0,00;8,57;1,20;8,57
1069545;;0,00;30,33;10,05;0,00;0,00;0,99;0,97;1,40;33,77;48,33;137,00;115,63;63,32;1,53;114,11;5,57;1217,59;0,00;11,00;0,00;-0,42;1128,16;957,92;326,67;1214,70;5,04;0,13;0,00;;0,87;9,54
1069588;;0,00;26,00;;0,00;0,00;1,15;1,08;;0,00;39,67;126,33;50,82;62,23;0,92;49,90;5,57;472,07;0,00;0,00;0,00;1,91;210,58;155,62;153,33;456,55;0,95;0,20;0,27;14,34;1,43;14,34
1069620;;0,00;19,67;27,24;0,00;0,00;0,97;0,98;0,98;2,24;16,00;104,67;29,93;4,50;4,02;25,92;;51,31;0,00;1,00;0,00;-0,64;142,92;112,98;12,67;51,31;1,61;0,27;0,27;14,34;0,99;14,34
1069847;;11,11;27,33;20,82;0,00;1,00;1,10;1,03;1,22;0,00;33,67;69,67;25,78;82,24;1,16;24,62;5,57;297,57;0,00;0,00;0,00;1,08;224,16;193,91;98,00;297,57;2,43;0,07;0,40;;1,40;14,46
1070098;;0,00;30,33;13,32;0,00;0,00;0,99;0,98;;0,19;34,00;42,33;5,40;13,82;3,28;2,12;5,57;632,64;0,00;1,00;0,00;-0,32;450,34;442,90;184,00;631,39;2,92;0,00;0,00;9,92;0,67;13,11
1070189;;0,00;30,33;4,44;0,00;0,00;0,99;1,06;0,86;11,05;63,67;72,00;27,90;273,06;1,61;26,29;5,57;732,96;0,00;7,00;0,00;0,00;770,79;742,14;260,00;726,47;2,79;0,00;0,47;3,60;1,01;3,60
1070196;;0,00;6,00;2,41;23,00;0,00;0,17;0,35;;0,00;7,00;13,67;0,14;0,00;0,00;0,14;5,57;2,95;0,00;0,00;0,00;0,00;14,07;13,93;3,67;2,94;0,00;0,00;0,00;2,20;3,00;2,20
1070770;;0,00;28,33;6,63;0,00;0,00;0,85;0,84;0,99;46,50;57,67;92,33;93,21;131,80;57,19;36,02;5,57;695,79;0,00;22,33;0,00;-1,57;534,55;440,59;312,00;680,51;2,71;0,13;0,20;4,09;0,00;4,09
1071343;;0,00;30,33;29,36;0,00;0,00;0,99;0,86;;0,71;58,67;94,33;102,76;202,83;4,76;98,01;5,57;339,92;0,00;0,33;0,00;-6,37;296,19;185,71;141,67;329,44;2,58;0,33;0,47;;1,34;21,39
1071356;;0,00;30,33;;0,00;0,00;0,99;0,97;0,80;0,63;34,00;31,00;157,78;21,98;0,14;157,64;5,57;338,50;0,00;0,67;0,00;-0,39;469,85;305,38;186,00;336,71;0,73;0,27;0,13;;0,71;9,54
1071692;;0,00;29,33;12,20;3,00;0,00;0,95;0,88;0,94;0,00;26,00;63,00;145,27;3,12;0,13;145,14;5,57;387,79;0,00;0,00;-1,06;-2,16;869,98;724,51;72,67;;1,14;0,33;0,00;4,32;0,42;4,32
1071739;;0,00;30,00;19,88;0,00;0,00;1,00;0,78;1,83;0,00;22,67;117,33;6,78;5,32;0,00;6,78;5,57;219,34;0,00;0,00;0,00;-6,44;515,21;508,43;55,33;235,89;0,34;0,22;0,13;3,38;0,43;3,38
1072048;;0,00;30,33;10,05;1,00;0,00;0,99;0,95;0,72;1,27;34,00;78,33;3,99;1,27;0,00;3,99;5,57;1045,06;0,00;0,33;0,00;-0,78;976,91;970,23;103,67;1045,06;1,27;0,00;0,00;;0,79;9,54
1072112;;0,00;26,67;6,18;0,00;0,00;0,94;1,06;;0,00;13,33;22,67;32,09;1,21;0,00;32,09;5,57;87,78;0,00;0,00;0,00;0,00;576,83;544,73;27,67;;1,21;0,23;0,03;6,11;2,19;6,11
1072420;;0,00;29,00;15,52;0,00;0,00;0,97;1,14;0,57;0,00;21,00;33,33;5,24;11,67;0,00;5,24;5,57;125,13;0,00;0,00;4,92;3,18;143,80;137,86;76,33;125,13;5,57;0,07;0,13;4,32;1,05;4,32
1072625;;5,56;30,33;17,11;0,00;1,00;0,99;0,58;0,91;0,00;33,00;47,67;5,44;2,81;1,31;4,14;5,57;106,89;0,00;0,00;-14,22;-10,79;329,09;269,83;86,33;135,99;1,05;0,00;0,00;6,75;0,61;6,75
1072688;;0,00;30,33;3,63;0,00;0,00;0,99;1,60;0,87;1,92;34,33;57,33;16,05;40,78;1,83;14,22;5,57;672,57;0,00;1,67;0,00;0,00;518,79;423,74;279,33;672,57;1,37;0,00;0,13;;1,20;2,99
1072784;;0,00;30,33;25,69;1,00;0,00;0,99;1,07;0,99;290,14;99,33;274,33;160,84;381,09;123,11;37,74;5,57;1750,70;0,00;109,00;0,00;2,84;1444,77;807,48;784,00;1738,23;2,69;0,07;0,33;13,50;1,48;17,58
1072919;;0,00;29,33;10,86;0,00;0,00;0,99;1,12;1,15;0,00;21,67;29,33;33,67;42,46;0,16;33,51;5,57;65,32;0,00;0,00;0,00;1,91;217,38;183,64;21,33;60,90;4,38;0,20;0,20;9,92;1,00;9,92
1073233;;0,00;30,00;21,89;0,00;0,00;1,00;0,90;0,70;47,78;48,67;94,67;78,44;130,52;33,02;45,42;5,57;586,32;0,00;27,33;-1,01;-3,29;395,10;306,56;339,33;580,76;2,11;0,33;0,33;9,54;1,26;9,54
1073279;;0,00;24,33;6,44;0,00;0,00;0,99;0,75;0,58;1,22;28,00;74,33;30,57;9,43;0,00;30,57;5,57;119,42;0,00;0,33;0,00;-2,40;185,31;153,52;29,67;;1,25;0,27;0,27;3,45;0,75;3,45
1074347;;0,00;30,33;;0,00;0,00;0,99;0,98;0,68;0,83;64,33;144,67;16,99;18,52;2,63;14,36;;137,43;0,00;1,33;0,00;-0,64;165,44;139,96;119,00;133,82;1,33;0,07;0,13;;0,82;16,60
1074385;;0,00;27,00;6,60;1,00;0,00;0,89;0,99;0,13;0,00;19,33;64,67;6,34;1,10;0,00;6,34;5,57;154,91;0,00;0,00;0,00;-0,06;270,95;260,18;88,00;220,62;1,10;0,00;0,00;6,56;1,26;6,56
1074522;;0,00;30,33;;0,00;0,00;0,99;1,01;1,06;9,82;82,33;111,33;71,72;53,44;16,08;55,64;7,03;376,39;0,00;9,33;0,00;0,26;369,17;296,61;312,33;376,12;1,32;0,20;0,00;;3,00;20,36
1074856;;0,00;30,33;36,33;0,00;0,00;0,99;1,27;0,90;3,82;52,33;97,67;16,38;12,22;1,29;15,08;5,57;222,85;0,00;3,67;3,60;14,85;346,20;328,94;145,33;221,38;1,47;0,07;0,00;14,34;1,11;14,34
1074894;;0,00;30,00;10,80;0,00;0,00;1,00;1,09;1,36;2,19;26,33;19,67;66,19;37,01;2,28;63,91;5,57;316,42;0,00;1,00;0,00;1,41;263,02;192,88;199,00;312,09;1,25;0,20;0,07;9,54;0,84;9,54
1074989;;0,00;27,67;4,32;0,00;0,00;1,05;1,00;0,47;0,00;10,33;11,33;0,00;0,00;0,00;0,00;5,57;112,97;0,00;0,00;0,00;0,00;1132,08;1132,08;9,33;112,29;0,00;0,00;0,00;4,32;1,17;4,32
1075108;;0,00;14,00;4,96;0,00;0,00;1,07;0,95;;1,06;16,00;20,67;3,60;1,44;2,58;1,02;5,57;41,24;0,00;1,00;0,00;0,00;51,90;44,21;17,67;41,24;0,55;0,00;0,07;3,08;0,00;3,08
1075180;;0,00;25,33;10,53;24,00;0,00;0,59;1,12;0,39;2,14;23,33;25,67;11,59;9,51;0,00;11,59;5,57;86,99;0,00;2,00;4,79;1,82;123,15;111,32;51,00;;1,39;0,07;0,13;8,93;1,65;10,53
1075382;;0,00;30,33;5,99;0,00;0,00;0,99;1,01;0,29;0,00;6,33;13,33;8,06;0,57;0,37;7,68;5,57;23,13;0,00;0,00;0,00;0,00;1149,42;1141,03;12,67;22,82;0,57;0,27;0,07;5,10;1,50;5,10
1075398;;0,00;29,67;17,56;0,00;0,00;1,01;0,95;;8,14;15,00;45,00;9,68;9,11;9,68;0,00;5,57;69,67;0,00;3,00;0,00;-1,20;233,72;190,36;27,00;69,67;2,87;0,07;0,13;9,54;1,15;9,54
1075681;;0,00;30,33;9,96;0,00;0,00;0,99;1,00;1,66;0,00;50,00;165,00;13,55;4,06;0,64;12,91;5,57;194,06;0,00;0,00;0,00;0,03;433,44;415,45;100,00;194,06;1,32;0,00;0,00;9,92;1,01;9,92
1075945;;0,00;29,00;;0,00;0,00;1,00;0,67;0,42;0,00;19,00;17,33;121,14;14,84;16,42;104,72;5,57;145,18;0,00;0,00;0,00;-3,60;389,38;267,80;52,67;145,18;2,80;0,60;0,13;4,32;0,53;4,32
1076147;;0,00;;4,20;19,00;0,00;0,46;0,49;0,00;2,98;5,67;19,67;3,39;2,98;3,39;0,00;5,57;20,23;0,00;1,00;0,00;0,00;17,31;13,52;9,67;20,23;0,99;0,07;0,07;2,99;0,00;2,99
1076482;;0,00;29,00;6,23;0,00;0,00;1,03;0,75;1,01;0,00;15,00;10,33;1,93;2,95;0,00;1,93;;136,12;0,00;0,00;0,00;-2,33;262,44;259,83;65,33;135,42;0,86;0,00;0,00;;1,00;3,45
1076485;;0,00;30,33;13,80;2,00;0,00;0,99;1,01;0,78;5,90;108,33;223,33;43,10;67,36;7,87;35,23;5,57;614,36;3,97;6,00;0,00;0,20;620,83;554,59;402,00;605,32;1,93;0,00;0,07;9,54;0,78;13,50
1076515;;0,00;;6,93;0,00;0,00;0,99;0,99;0,99;2,90;25,00;39,33;1,52;4,46;0,62;0,90;5,57;132,30;0,00;1,67;0,17;-0,11;138,28;135,32;134,00;132,30;0,97;0,00;0,07;6,56;1,00;6,56
1076748;;0,00;;;0,00;0,00;0,99;0,95;;23,49;139,33;72,00;129,79;70,63;69,82;59,97;;1586,92;0,00;16,33;-0,02;-1,02;1220,26;1064,61;727,33;1585,72;1,27;0,20;0,00;14,34;0,66;14,34
1076859;;0,00;30,00;;0,00;0,00;1,00;1,04;1,08;1,35;37,33;79,67;5,17;1,68;0,47;4,71;;618,94;0,00;1,00;0,00;0,36;308,93;303,09;178,00;;0,43;0,07;0,00;6,56;1,00;6,56
1077195;;0,00;30,33;;0,00;0,00;0,99;0,96;1,13;0,00;27,00;73,33;18,94;4,59;1,09;17,86;5,57;245,60;0,00;0,00;0,00;-0,57;356,62;332,97;153,33;245,60;1,20;0,13;0,07;9,92;0,99;9,92
1077437;;0,00;29,67;9,54;0,00;0,00;0,94;0,71;1,24;0,00;38,67;77,67;4,86;9,51;0,47;4,39;5,57;305,36;0,00;0,00;-1,24;-4,16;729,67;722,09;105,00;305,36;8,59;0,00;0,13;4,32;0,00;4,32
1077985;;0,00;30,00;;0,00;0,00;1,00;0,94;1,05;0,00;34,33;51,33;13,38;5,98;0,59;12,79;5,57;60,40;0,00;0,00;0,00;-0,72;138,45;117,88;63,67;60,36;1,28;0,07;0,07;8,08;0,67;8,08
1078013;;0,00;;2,99;0,00;0,00;0,99;1,33;0,84;3,24;57,67;85,67;23,77;62,46;0,28;23,49;5,57;973,60;0,00;2,67;0,00;0,00;1234,69;1210,60;376,00;973,26;1,33;0,00;0,07;2,99;0,10;2,99
1078196;;0,00;30,33;18,63;0,00;0,00;0,99;0,99;0,73;0,61;46,33;92,33;14,19;16,16;1,23;12,96;5,57;120,31;3,97;1,00;0,00;-0,31;138,55;115,28;166,00;119,37;0,75;0,13;0,07;9,54;1,03;18,42
1078343;;0,00;30,33;13,97;9,00;0,00;0,99;1,00;;6,51;38,67;46,67;29,16;56,63;4,11;25,06;5,57;270,96;0,00;2,67;0,00;-0,02;374,79;338,76;142,00;270,96;6,85;0,00;0,13;;1,16;13,96
1078358;;0,00;28,00;11,24;0,00;0,00;0,89;1,28;0,79;0,47;45,00;64,67;23,67;15,63;0,00;23,67;7,03;489,55;0,00;1,33;0,00;4,76;409,35;381,62;118,33;488,63;2,14;0,07;0,07;9,54;1,00;9,54
1078493;;0,00;30,33;18,72;0,00;0,00;0,99;1,01;0,95;0,00;27,67;33,33;1,56;0,27;0,09;1,46;5,57;153,84;3,97;0,00;0,00;0,19;202,83;200,54;56,33;153,84;0,27;0,00;0,00;9,54;1,14;18,42
1078778;;0,00;;;1,00;0,00;0,98;0,68;0,41;2,58;117,33;61,67;139,10;73,09;5,94;133,16;;201,56;0,00;4,33;0,00;-11,30;303,84;152,39;139,33;187,39;1,31;0,40;0,40;9,54;1,20;9,54
1078837;;0,00;30,33;25,32;0,00;0,00;0,99;1,00;1,01;23,85;126,00;89,67;170,61;111,52;20,90;149,71;5,57;352,91;0,00;23,67;0,00;0,00;729,11;544,81;419,00;352,91;0,91;0,13;0,27;21,10;1,03;25,18
1078913;;0,00;30,33;;0,00;0,00;0,99;0,86;1,08;0,00;14,00;15,00;2,42;2,14;0,18;2,23;5,57;243,97;0,00;0,00;0,00;0,00;332,73;330,32;100,67;242,25;0,71;0,00;0,07;3,45;1,36;3,45
1079048;;0,00;;6,83;0,00;0,00;0,98;1,05;1,20;0,00;15,33;14,67;8,86;5,78;0,89;7,97;5,57;267,49;0,00;0,00;0,00;0,55;53,55;44,69;162,33;267,49;0,70;0,20;0,00;3,45;1,22;3,45
1079085;;0,00;30,33;5,29;0,00;0,00;0,99;0,95;0,79;0,01;106,33;68,33;27,92;0,38;9,51;18,42;;181,68;0,00;0,33;0,00;0,00;391,69;357,61;131,67;;0,22;0,00;0,00;4,71;0,00;4,71
1079273;;0,00;27,00;8,94;0,00;0,00;1,00;0,87;0,82;0,00;14,67;55,00;0,81;5,98;0,51;0,31;5,57;76,74;0,00;0,00;0,00;-1,79;109,84;108,02;62,67;76,74;0,77;0,00;0,13;3,45;1,07;3,45
1079319;;0,00;30,33;12,60;0,00;0,00;0,99;1,62;1,02;0,03;20,33;15,67;134,46;20,77;0,00;134,46;5,57;210,44;0,00;0,33;0,00;11,64;583,33;445,76;139,33;209,24;2,54;0,53;0,20;3,45;1,71;3,45
1079879;;0,00;;11,40;0,00;0,00;0,99;1,08;;14,01;33,33;60,00;43,34;32,82;17,52;25,82;5,57;357,76;0,00;6,33;0,00;1,29;541,10;469,23;133,33;333,47;1,65;0,07;0,13;9,92;0,90;9,92
1079981;;10,00;30,33;;0,00;1,00;0,99;1,16;1,17;0,00;7,33;30,00;2,77;0,00;0,31;2,46;5,57;59,15;0,00;0,00;1,91;2,00;81,78;79,01;53,67;59,14;0,00;0,13;0,00;;1,20;5,10
1080038;;11,11;12,00;5,01;0,00;1,00;1,08;1,15;1,48;0,00;17,33;32,67;4,78;5,31;0,00;4,78;5,57;30,52;0,00;0,00;0,00;0,00;40,37;32,98;7,67;30,52;2,65;0,20;0,27;3,08;1,00;3,08
1080221;;0,00;21,00;;0,00;0,00;0,76;0,74;;0,00;12,33;9,67;90,32;6,72;0,00;90,32;;21,56;0,00;0,00;0,00;-2,32;96,47;6,00;12,67;20,42;1,20;0,53;0,33;;0,00;3,45
1080547;;0,00;;32,04;0,00;0,00;0,99;0,90;0,71;1,52;47,00;106,33;271,97;136,91;1,17;270,79;5,57;241,38;6,09;2,00;-4,08;-5,04;487,02;206,49;218,67;312,07;4,30;0,33;0,30;18,29;1,95;27,11
1080748;;0,00;25,33;20,46;0,00;0,00;1,18;0,81;;1,80;53,00;195,67;49,06;53,01;2,60;46,46;5,57;197,30;0,00;1,33;-0,84;-5,78;258,12;206,93;198,67;;1,34;0,20;0,37;15,19;0,75;15,19
1080788;;0,00;;8,27;0,00;0,00;1,15;0,98;1,51;26,46;15,00;13,67;47,37;60,12;0,00;47,37;5,57;195,08;0,00;2,67;0,00;-0,29;145,39;95,92;73,33;;3,05;0,40;0,33;8,08;1,00;8,08
1080926;;0,00;30,33;20,33;0,00;0,00;0,99;0,91;1,06;1,23;36,67;175,00;75,42;41,53;0,01;75,42;5,57;144,04;0,00;1,00;-2,86;-2,71;159,50;83,86;102,33;140,45;1,77;0,53;0,33;16,60;1,23;16,60
1080957;;0,00;30,33;;0,00;0,00;0,99;1,00;;0,42;31,33;54,33;41,52;5,92;5,11;36,41;5,57;655,49;0,00;0,67;0,00;0,04;1008,46;966,51;147,00;655,09;1,86;0,00;0,00;6,56;0,75;6,56
1081018;;0,00;30,33;8,86;0,00;0,00;0,99;0,74;0,89;3,22;105,33;212,67;15,19;11,76;3,42;11,77;5,57;1527,22;0,00;1,33;0,00;-3,45;736,04;683,34;676,00;1526,67;1,23;0,00;0,00;6,56;1,25;6,56
1081113;;0,00;30,33;14,47;0,00;0,00;0,99;1,00;0,77;0,00;21,00;35,67;24,22;27,07;1,04;23,18;5,57;193,87;0,00;0,00;0,00;0,01;261,05;236,63;101,33;191,64;1,04;0,13;0,20;13,96;1,07;13,96
1081710;;0,00;30,33;25,30;0,00;0,00;0,99;0,99;;0,33;54,67;166,67;111,73;131,78;0,24;111,49;5,57;205,56;0,00;0,33;0,00;-0,19;222,54;106,85;201,33;205,56;1,09;0,60;0,67;21,10;0,38;25,18
1081733;;0,00;26,67;8,60;0,00;0,00;0,98;1,12;;0,93;50,67;37,00;54,80;31,30;1,84;52,96;5,57;193,07;0,00;0,67;0,00;1,53;319,81;251,58;142,33;193,07;1,97;0,27;0,13;6,56;1,24;6,56
1082072;;0,00;;7,57;0,00;0,00;1,00;0,94;1,48;0,00;50,33;29,33;23,04;14,01;0,20;22,84;7,03;255,66;0,00;0,00;0,00;-0,71;283,49;258,53;157,67;254,74;1,39;0,07;0,00;6,56;2,22;6,56
