ID;Target;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31
1924333;1;0;;;0;0;0,97;1;1,2;1,84;13;23,33;26,53;142,12;0,57;25,96;2,93;701,51;3,97;2,33;0;-0,02;157,9;127,5;344,67;701,46;1,64;0,2;0,27;8,26;0,92;12,22
1924371;0;0;27;9,64;0;0;0,85;1;0,46;3,22;32;17,67;41,19;7,6;21,03;20,16;;64,17;0;1,33;0;-0,04;150,55;98,14;44,67;64,17;1,45;0,27;0,13;9,54;1,64;9,54
1924989;1;12,5;19;3,33;0;1;0,68;1,01;1,59;0;7,67;17,33;0;1;0;0;;14,89;0;0;0;0;67,02;66,44;11;14,89;0,81;0;0,2;3,05;0,5;3,05
1927644;0;0;27;12,48;0;0;0,74;1;0,85;0;18;39,67;0;17,27;0;0;;187,87;0;0;0,74;0,09;190,29;168,13;139,33;187,87;1,37;0;0,07;8,57;1,29;8,57
1927692;1;0;;8,57;0;0;0,99;1;0,21;0;8;8,33;14,73;0;0;14,73;;0,91;0;0;0;0;1081,23;1065,31;12,33;0,91;0;0,2;0;;0,86;8,57
1931841;1;0;29,33;15,13;0;0;0,95;1,01;1,27;0,31;26,67;45,33;48,6;30,89;2,02;46,58;2,93;51,02;0;1;0;0,29;92,68;43,72;48,67;50,1;1,01;0,53;0,53;9,92;0,54;14,71
1932575;0;0;;16,91;0;0;0,99;0,98;;0,69;10,33;33,67;10,84;1,68;0;10,84;2,93;54,14;0;0,67;-0,36;-0,46;47,96;37,12;70,33;54,03;0,58;0,2;0,27;;1,08;16,6
1933881;0;0;14,67;4,96;13;0;0,95;1,21;1,17;0,21;11,33;27;37,51;14,78;0,23;37,28;;44,74;0;0,67;0;0;44,91;6,44;37,33;33,5;1,78;0,2;0,2;4,72;0;4,72
1934106;0;0;30,33;14,86;0;0;0,99;1,39;1,27;48,1;28,33;46,67;40,81;77,81;6,77;34,04;2,93;899,17;0;12;4,79;8,6;509,56;468,68;263,67;885,22;3,37;0,07;0;9,92;0,94;11,52
1934351;0;0;30,33;18,7;0;0;0,99;1;0,79;23,22;38,67;59,33;38,46;115,39;4,33;34,13;2,93;1687,77;0;16,67;0;0,08;706,18;662,08;473;1684,66;2,28;0;0,07;14,34;1,2;18,42
1935293;0;0;30,33;11,32;0;0;0,99;0,85;0,98;4,97;42;40,67;11,14;49,61;2,93;8,21;2,9;279,72;0;4;-0,62;-2,62;263,53;237,63;124,67;279,38;3,08;0,07;0,2;9,54;0;9,54
1937016;0;0;19,67;5,09;0;0;0,92;0,9;1,36;0,99;28,67;71,33;11,41;1,99;0,58;10,83;2,93;82,47;0;0,67;0;0;96,56;84,36;21;81,9;0,56;0,27;0,2;4,32;0;4,32
1938662;0;0;30;11,23;0;0;1;0,85;0,51;31,97;124;35,67;105,26;82,13;15,57;89,69;;447,16;0;13;0;-2,48;632,57;509,24;278,33;446,78;1,83;0;0,13;9,54;1;9,54
1938851;0;0;30,33;12,93;0;0;0,99;0,74;1,27;0,18;26,33;37,67;11,97;3,87;0,66;11,32;2,93;158,41;0;0,67;0;-4,98;116,22;101,34;141;158,41;1,23;0,27;0,13;9,54;0,99;9,54
1943663;0;0;30,33;33,5;0;0;0,99;0,76;1,32;14,52;136,33;111;350,02;227,88;76,12;273,9;2,93;864,58;0;4,33;0;-11,87;1172,47;810,96;287,33;861,5;2,96;0,47;0,33;;0,99;21,6
1944946;0;0;;5,75;17;0;0,56;0,65;;0;18;37,33;2,66;0;0,81;1,85;;11,85;0;0;0;-3,06;17,12;10,34;27,33;11,85;0;0,13;0;5,75;1,33;5,75
1945266;0;0;28;5,23;0;0;1,04;1,02;1;0;7,67;10,67;0,47;1,38;0;0,47;2,9;160,38;0;0;0;0;129,09;122,48;71;160,38;1;0,13;0,13;;0;3,45
1945622;1;0;26;9,62;3;0;0,73;0,99;0;0;30,67;211,33;20,93;50,67;0;20,93;2,9;411,83;0;0;0;-0,12;412,81;384,93;161;411,83;1,52;0,13;0,27;9,54;1;9,54
1946691;1;0;16;5,97;0;0;0,69;0,95;;7,49;13;29,33;14,51;8,75;11,81;2,71;2,9;17,09;0;6;0;-0,46;39,05;24,54;10,67;17,09;1,23;0,47;0,53;3,45;1,67;3,45
1946722;1;0;24,67;19,39;17;0;0,93;1;0,68;5,73;30;65,33;29,94;7,44;0;29,94;2,9;56,93;5,03;5,33;0;-0,02;117,02;82,38;67,33;56,93;0,65;0,13;0,07;14,34;1;19,38
1947863;1;0;29,67;24,06;0;0;0,94;1,43;0,61;50,87;30;31,67;29,72;63,55;23,33;6,39;2,9;124,73;0;6,33;17,57;15,39;169,44;134,64;70,33;124,73;6,02;0,27;0,33;9,54;1,37;9,54
1948573;1;0;30,33;;0;0;0,99;0,99;0,76;0,29;10,67;16;3,22;0,33;0;3,22;2,9;57,79;0;0,33;0;-0,12;194,98;185,57;104;57,79;0,33;0,07;0,07;8,26;2,4;8,26
1949711;0;0;30,33;22,62;0;0;0,99;0,59;1;0,1;31,33;128;0,17;1,99;0,04;0,12;;263,91;0,77;0,33;0;-13,81;41,64;41,16;148,67;316,59;0,69;0;0;5,32;0,57;6,09
1950539;0;0;30;7,36;0;0;1;0,96;0,83;0;21;33;1075,91;0,06;1041,02;34,89;2,87;131,31;0;0;0;-0,49;1271,19;193,68;62;131,31;0,06;0,33;0;6,56;0,68;6,56
1952579;0;0;30,33;17,03;0;0;0,99;1,02;;0;32;55;12,12;3,47;0,94;11,18;2,87;42,88;0;0;0,34;0,48;69,98;53,06;63;40,85;0,45;0,2;0,13;16,6;0,4;16,6
1953837;0;0;30,33;13,58;0;0;0,99;0,9;1,03;6,72;32;58,33;77,22;27,09;0,94;76,28;2,87;576,04;1,06;3;-0,01;-2,11;512,36;435,14;277,33;566,86;0,82;0,13;0,13;9,54;0,77;11,45
1954507;0;0;30,33;14,47;0;0;0,99;1;;6,89;23;27,67;19,34;33,85;0;19,34;2,87;271,91;0;9,33;0;0,04;711,63;691,52;165,67;271,91;2,3;0;0,13;9,54;1,14;14,46
1954685;0;12,5;20,67;10,79;0;1;0,97;1,18;0,66;0;8,67;28,33;1,29;0;0;1,29;2,87;30,87;1,06;0;3,33;2,99;32,79;29,8;50;30,87;0;0,07;0;8,08;0,97;9,14
1955296;1;0;;;3;0;0,99;0,97;0,75;2,74;30;44,67;65,74;119,76;3,73;62,01;2,87;589,64;0;2,67;-1,09;-0,89;383,87;293,57;355;589,64;1,08;0,2;0,4;16,28;0;16,28
1955797;1;0;10,67;14,07;6;0;1,03;0,99;0,82;0;4,67;12,33;8,56;5,72;0;8,56;2,87;45,69;0;0;0;-0,16;16,47;7,92;22;42,56;1,4;0,13;0,2;13,96;0,64;13,96
1957385;1;0;;7,39;0;0;1,3;1,01;1,79;0;8;9,33;0;0;0;0;2,83;7,59;1,06;0;0;0,15;24,57;23,85;14,67;7,58;0;0;0;3,45;1,29;4,51
1960066;0;0;30,33;12,9;3;0;0,99;0,92;1,19;0;27,33;69;3,88;6,35;0,06;3,82;2,83;2751,1;0;0;-4,95;-1,51;2299,03;2264,91;731,33;2750,58;0,46;0;0,07;;0,72;13,11
1960542;0;0;28,33;24,39;0;0;0,99;1,04;;9,24;56,67;168,67;24,68;24,73;2,94;21,74;;534,32;0;5;0;1,33;579,95;527,66;279,67;;1,51;0,07;0;16,6;1,57;21,39
1961633;0;0;30,33;13,88;0;0;0,99;0,78;0,84;0,39;43,33;40,67;197,63;92,41;0,3;197,33;2,83;323,52;0;0,33;0;-4,67;571,71;370,94;180,67;320,59;2,32;0,4;0,33;9,54;0,61;9,54
1961661;1;0;27,33;;0;0;0,99;0,88;1,09;5,96;18,33;22,33;6,72;6,47;6,26;0,46;2,83;152,16;0;12,67;0;-2;112,84;106,13;119;151,79;0,47;0,13;0,07;9,54;1,15;9,54
1962177;0;0;30,33;24,45;0;0;0,99;0,98;0,64;8,27;22;112,33;1298,75;278,11;13,48;1285,27;2,83;527;1,06;2,67;0;-0,68;1488,07;185,47;89;527;7,85;0,73;0,53;16,28;1,1;21,42
1964099;1;0;30;14,52;0;0;1;1;1,4;1,26;23,33;43;22,82;24,32;0,43;22,38;2,83;140,17;0;3;0;0,02;92,82;66,34;155,33;140,17;0,73;0,47;0,53;9,54;0,82;14,46
1970161;0;0;29,33;9,94;0;0;0,99;0,98;0,98;0;23;40,33;6,58;4,04;0,23;6,36;2,83;271,58;0;0;0;-0,31;144,38;135,57;112,33;269,98;1,35;0,07;0,07;9,54;0,3;9,54
1970855;0;0;30,33;20,42;0;0;0,99;1;0,88;119,84;26;30,67;199,08;123,88;2,58;196,5;2,83;333,79;0;24;0;0,02;522,38;310,81;116;;4,69;0,2;0,27;16,28;1,13;20,36
1972821;0;8,33;27;27,96;0;1;0,93;1,35;0;0;18;110;3,2;9,62;0;3,2;2,83;27,59;0;0;0;14,66;15,94;10,06;6,67;21,32;3,16;0,13;0,13;16,28;0;20,36
1973068;0;0;24,33;28,73;0;0;1,23;0,33;1,37;1,46;14,33;11,67;3,51;15,02;1,26;2,24;6,7;89,8;0;1;0;-28,78;46,26;42,76;40;;1,58;0,07;0,33;9,54;0;9,54
1975705;0;0;30,33;;0;0;0,99;1,13;0,74;0,33;22;42,33;2,43;2,93;0,15;2,28;2,83;498,5;0;0,33;0;2,7;463,87;451,55;124,67;;0,91;0;0;9,92;1,09;14,71
1979675;0;10;30,33;27,33;0;1;0,99;0,8;1,27;0,31;19,67;54,33;4,59;12,64;0,08;4,51;2,83;415,2;0;1;0;-8,32;252,33;247,74;118,33;;2,05;0;0,07;26,02;0,9;26,02
1981018;1;0;15,67;;4;0;1,02;1,3;1,68;0;12,67;23,67;1,7;5,47;0;1,7;2,83;242,96;0;0;0;3,99;101,44;93,56;102;236,21;1,44;0,13;0,07;2,87;0,87;2,87
1982306;0;0;30,33;;1;0;0,99;0,97;1,37;0,26;38,67;55,67;71,57;35,59;0;71,57;2,83;455,68;0;0,67;-0,5;-0,76;782,07;710,18;100,33;453,24;3,93;0,07;0,07;16,28;0,81;16,28
1982419;0;16,67;30,33;20,38;0;1;0,99;0,94;;17,03;38;55,67;92,4;599,26;6,34;86,06;2,83;1738,87;0;0,33;0;-1,82;880,25;787,6;530,33;1722,78;3,59;0,13;0,27;13,5;0,94;17,58
1982969;0;0;30;;0;0;0,97;0,98;0,63;0,15;28;65,67;5,38;8,33;0;5,38;2,83;211,46;0;0,33;0;-0,5;157,68;151,96;108,67;209,82;0,79;0;0;14,34;0,82;18,42
1983958;0;0;30;;0;0;1;1;1,19;2,47;71;115,67;18,57;28,71;2,11;16,46;2,83;689,02;3,97;2,67;-0,04;0,01;185,92;157,23;171,33;688,97;1,49;0,07;0;9,54;1,8;13,5
1984565;0;0;30;14,47;0;0;1;1;;0;11;40,33;0;0;0;0;2,83;251,48;0;0;0;-0,02;60,31;56,99;110;;0;0;0;9,54;1;14,46
1986885;0;0;29,67;17,22;0;0;1,01;1,58;1,13;0;29;92,33;15,24;12,13;0,18;15,06;2,83;248,16;0;0;12,7;14,87;325,61;310,35;81,67;248,16;2,2;0;0,07;9,54;0,82;9,54
1987858;0;0;30,33;;2;0;0,99;1,14;1,04;0,06;57,67;50,67;171,47;331,92;2,55;168,92;;1365,95;0;0,33;0;8,46;839,74;665,39;542,67;1358,44;4,43;0,33;0,27;9,92;1,3;14,7
1988419;0;0;30,33;13,17;0;0;0,99;1,12;0,99;1,89;28;66;7,13;7,31;1,12;6,01;2,83;47,09;0;1,33;0;2,31;49,6;42,47;54,33;47,09;1,03;0,13;0,07;9,92;0,78;14,71
1988618;0;0;26,67;7,58;0;0;0,94;0,9;0,74;0;22,67;26,33;5,88;6,22;0;5,88;2,83;72,7;0;0;0;-1,1;318,52;302,14;64;;0,57;0,07;0,13;;0,63;3,45
1988790;0;0;27,67;4,8;0;0;0,98;0,96;;0;17,67;18;2,03;0,19;0;2,03;2,83;17,13;0;0;0;0;24,14;21,78;23,33;12,07;0,19;0,13;0;3,45;0,87;3,45
1988979;0;0;30,33;;0;0;0,99;1;0;0;1,67;7,33;0;0;0;0;2,83;0;0;0;0;0;0;0;0;0;0;0;0;;1,05;13,96
1989687;1;0;30,33;20,54;0;0;0,99;0,9;0,86;0;29,33;54;252,03;81,22;0,11;251,92;2,83;258,87;1,06;0;0;-3,11;382,75;130,27;139,33;;1,23;0,53;0,2;10,32;1,4;16,18
1990310;1;0;;;0;0;0,6;1;0,6;0;8;19;2,38;0;0;2,38;2,83;0,03;0;0;0;0;4,58;2,16;0,67;0,03;0;0,2;0;8,08;1,2;8,08
1992642;0;0;26;14,17;0;0;1,08;0,98;0,32;0;10,67;30,67;0,74;0,33;0;0,74;2,83;61,71;3,75;0;-1,05;-0,45;248,16;247,39;36,33;60,56;0,33;0,07;0;6,8;1;13,1
1993029;0;0;22,33;2,55;0;0;0,94;0,96;0,86;0;8;99,67;0;0;0;0;2,83;19,8;0;0;0;0;78,98;78,21;17;19,8;0;0;0;1,82;0,6;1,82
1999838;0;0;30,33;30,14;0;0;0,99;1,19;0,85;38,11;63,33;50,67;224,36;74,25;32,65;191,71;2,77;932,2;1,06;26;16,61;8,57;506,29;281,31;601;932;1,39;0,47;0,2;10,2;1,39;11,26
2001712;0;0;29,67;11,5;0;0;0,98;1,06;0,87;0;43;122,67;12,35;11,47;0;12,35;2,77;633,49;0;0;0;1,01;698,27;659,71;274,67;;1,5;0;0;;0,9;9,54
2002926;0;0;20,33;13,03;0;0;0,64;0,86;0;0,42;8;17;26,5;13,58;0,57;25,93;2,77;22,61;5,84;0,33;0;-2,78;35,91;5,42;14;17,04;0,87;0,53;0,53;3,04;0,65;8,88
2004364;1;28,57;27,33;12,46;0;1;0,95;0,98;0,99;8,85;20,67;67;38,06;13,78;35,14;2,91;2,77;188,63;0;9,67;0;-0,43;125,41;87,13;118,33;188,63;0,92;0,33;0,13;;1,06;9,54
2007475;0;0;30;11,82;0;0;0,97;0,56;0,85;22,81;21,33;44;43,59;31,12;39,53;4,07;;663,68;0;9,67;-2,46;-7,81;1267,88;1219,26;115;827,58;1,94;0,33;0,37;;0,55;9,06
2007886;0;0;30,33;16,93;0;0;0,99;0,93;0,9;1,03;36;161;43,26;141,3;0,19;43,07;2,77;612,39;0;1;0;-1,67;1070,11;1015,48;294,67;752,35;5,64;0,07;0,3;6,29;1,33;6,29
2008711;1;0;10,67;5,11;0;0;0,56;1,01;3;0;4,33;0,67;65,68;0;65,68;0;2,77;0,07;0;0;0;0;128,51;4,48;0,33;0,07;0;0,33;0;;1,5;5,1
2009952;1;0;30;24,61;0;0;1;1,23;0,75;9,79;13,33;14,67;29,21;13,26;1,57;27,64;2,77;47,24;0;3;8,65;8,51;71,83;37,73;48,67;;1,48;0,2;0,2;16,28;1,42;16,28
2010641;0;0;20;;0;0;1,1;0,81;1,95;3,67;6;37,67;0,69;4,38;0,47;0,22;2,77;42,28;0;2,33;0;0;45,48;43,03;21;42,11;0,62;0,13;0,33;3,45;0;3,45
2011309;0;0;28;26,76;0;0;1,07;0,7;1,18;1,67;56,33;152,33;75,93;187,36;0,77;75,17;6,7;361,94;0;1,67;0;-12,22;242,19;164,01;189,33;358,3;3,16;0,33;0,33;;0,71;17,58
2017775;1;0;26,33;7,2;10;0;0,99;0,96;;0;18,67;34,67;21,9;6,94;0;21,9;;132,29;0;0;0;-0,46;111,46;88,99;45;132,29;1,06;0,13;0,13;;1,7;3,45
2020756;0;0;26;11,44;0;0;1;0,99;1;8,09;43;45;36,88;71,66;4,1;32,78;2,73;323,88;0;10;0;-0,12;134,11;92,19;277;323,88;1,36;0,33;0,4;11,17;1;11,17
2023379;0;0;29,67;38,62;2;0;1,01;0,65;;9,98;56;82,33;151,22;113,33;23,18;128,03;2,73;471,26;1,83;14,33;0;-20,22;736,83;564,01;373,33;537,49;2,31;0,1;0,17;35,27;0,71;37,1
2023643;0;0;;12,7;0;0;0,99;1;0,6;6,1;17,67;27,33;5,83;10,45;4,09;1,73;2,73;121,33;0;2,33;0;-0,03;58,98;50,16;95;;1,69;0,13;0,2;9,92;0,98;9,92
2026883;0;0;30,33;25,62;0;0;0,99;0,91;0,8;122,67;67,67;74,33;236,16;736,16;46,53;189,63;2,73;957,51;3,97;54;0;-3,43;473,42;224,23;402;953,52;3,07;0,6;0,8;14,34;0,81;22,39
2026943;0;0;29,67;14,46;1;0;0,98;1;;0;18,33;24,67;1,22;6,32;0;1,22;2,6;74,82;0;0;0;0;103,51;102,29;66,33;;0,71;0;0;9,54;1;14,46
2027069;1;0;;19,21;0;0;0,99;1,45;1,14;3,64;45,67;88,33;40,83;34,62;1,95;38,88;2,73;79,8;0;1,33;0;12,91;214,79;165,24;56,67;75,03;1,76;0,27;0,4;;1,43;9,25
2029682;0;0;30,33;23,2;0;0;0,99;1,04;1,25;0;18,67;46,33;13,26;1,22;0;13,26;2,73;37,06;3,97;0;0;1,36;49,89;32,95;83,33;36,88;0,85;0,2;0;14,34;1,02;22,39
2031903;0;14,29;29;24,56;0;1;0,97;1,17;;0;39;107,67;88,14;235,39;12,35;75,79;2,73;658,2;0;0;0;6,09;636,91;542,74;199;656,06;3,1;0,47;0,53;21,6;1,38;21,6
2032303;1;11,11;;14,51;2;1;0,99;1;1,09;0;24,33;64;3,63;5,73;0;3,63;2,73;342,67;0;0;0;-0,08;243,65;238,97;237,33;342,67;1,08;0,07;0,07;9,54;1,11;14,46
2032768;0;0;30,33;12,28;0;0;0,99;0,92;1,08;0,07;16,33;44,67;142,59;4,18;0;142,59;2,73;959,3;0;0,33;0;-1,48;574,18;430,63;122,67;959,3;0,54;0,27;0;3,08;1,2;3,08
2032838;0;0;27;;0;0;1,04;0,96;0,99;39,97;50,33;70;142,82;535,04;20,91;121,91;2,73;908,33;0;18,67;0;-2,5;370,27;226,08;370;899,99;2,69;0,4;0,6;13,5;1,09;17,58
2033886;0;0;28;5,65;0;0;0,89;1,44;1,19;0;13,67;16,67;0,99;0;0,31;0,69;;220,01;0;0;0;0;275,11;272,77;84,33;273,11;0;0;0;3,33;1,24;3,33
2038444;1;0;22;;0;0;0,95;1;0,21;0;15,67;30;21,27;26,13;0,42;20,86;2,73;143,52;0;0;0;0,07;119,45;76,11;58,33;143,33;3,62;0,13;0,27;9,54;0,81;9,54
2039115;0;0;29,33;;0;0;0,92;1,2;1,87;0,39;18,67;36,33;60,49;49,08;0,62;59,87;;143,98;5,52;1;0;5,88;136,25;72,81;85,67;143,98;2,48;0,2;0,27;8,26;0;13,78
2040539;0;0;;10,9;0;0;0,99;1,38;0,83;10,94;32;34,67;27,06;37,46;9,71;17,35;2,73;313,13;0;3,33;4,79;6,26;307,66;279,1;109,67;312,14;2,08;0,13;0,13;8,93;1,78;10,53
2041573;0;0;2,67;4,32;0;0;1,13;1;0;0;1;0;0;0;0;0;2,73;0,29;0;0;0;0;0,59;0;4,33;0,29;0;0;0;4,32;1;4,32
2041822;1;0;30,33;24,24;0;0;0,99;1,14;0,69;0;19,67;67;68,44;136,87;2,37;66,07;2,73;158,14;0;0;0,02;5,26;102,39;31,33;105;158,14;2,88;0,47;0,8;;1,2;9,54
2043427;0;0;28;23,84;5;0;1;1,15;1,29;12,41;32;78,33;189,14;250,08;38,85;150,29;2,73;329,92;0;3,67;4,08;5,31;383,59;191,78;80,67;326,06;5,32;0,53;0,67;9,92;1,02;11,52
2047158;0;0;26,33;35,47;3;0;0,87;1,47;0,89;0;13,33;44;0,44;1,44;0,3;0,14;2,73;90,75;19,81;0;0;25,16;92,75;91,45;54;90,75;0,63;0,07;0,13;;0,98;24,13
2049851;0;0;30,33;17,99;0;0;0,99;0,78;1,23;17,53;47,33;90;30,06;57,5;2,52;27,54;5,93;279,28;0;4,67;-4,5;-5,83;232,66;201,22;251,67;278,03;1,01;0,13;0,33;;0,97;13,96
2050087;1;0;6,67;3,48;0;0;1,2;1,02;0,54;0;3;8,33;0;0;0;0;5,93;38,45;0;0;0;0;1,57;1,57;8;;0;0;0;;1,67;3,45
2050297;0;0;29;;0;0;1,03;0,97;0,89;0;16,67;13;14,71;21,02;1,62;13,09;5,93;193,22;0;0;0;-0,43;139,57;124,07;82,67;191,2;1,38;0,2;0,13;8,08;1;8,08
2050522;0;0;;13,36;0;0;0,97;0,71;0,66;0,48;42,67;43,67;40,8;72,98;1,84;38,96;5,93;230,5;0;1;0;-5,74;269,15;219,99;132;230,51;1,68;0,27;0,27;9,54;1,09;9,54
2051663;0;0;30,33;14,51;0;0;0,99;1;1,01;0,71;29;44,67;67,16;12,09;4,68;62,48;5,93;1151,38;0;0,67;0;-0,08;611,03;542,91;99,67;1151,38;2,24;0,2;0;9,54;1,51;14,46
2052952;1;0;30,33;13,44;0;0;0,99;0,9;0,82;0;15,33;68,67;7,2;4,13;0;7,2;5,93;62,85;0;0;0;-2,01;34,13;26,93;34,33;62,85;1,16;0,27;0,13;3,45;1,08;3,45
2053376;0;0;28;17,09;0;0;1,07;0,88;0,71;65,27;88,67;79,33;140,33;133,77;63,86;76,47;5,93;625,26;0;32,67;0;-3,19;506,91;366,48;282,33;625,26;1,84;0,2;0,27;14,34;1,24;14,34
2053807;0;0;30,33;25,54;0;0;0,99;0,92;1,18;0;42;53,67;1,74;12,61;0,12;1,62;5,93;826,2;8,78;0;0;-3;663,93;661,16;212,67;826,2;3,8;0;0;16,6;0,61;25,38
2053948;0;0;30;29,85;0;0;0,97;1,03;0,98;0,08;53,67;117,33;32,26;4,21;1,38;30,88;5,93;528,46;3,97;0,33;0,19;1,24;275;241,4;103,33;528,17;0,91;0,13;0;;0,94;11,17
2054263;0;0;30,33;24,69;0;0;0,99;0,88;0,72;46,04;53;221,67;40,31;99,31;25,33;14,97;5,93;626,37;0;59;0;-4,37;352,95;310,38;277;622,62;1,34;0,33;0,33;16,6;0,75;21,39
2055155;1;0;30,33;9,54;0;0;0,99;1;1,05;3,22;42;89;24,89;36,17;0,51;24,38;5,93;766,83;0;3;0;0;876,36;850,49;357,67;766,32;3,69;0;0,07;9,54;1,43;9,54
2055781;0;0;30,33;22,29;0;0;0,99;0,99;0,9;0;44,33;116,67;20,59;12,57;4,6;15,99;5,93;182,16;0;0;0;-0,5;319,23;296,76;91,33;;2,24;0,07;0,07;21,6;0,99;21,6
2056394;0;0;30,33;14,93;0;0;0,99;0,99;0,78;0;21;43,67;23,84;38,29;0;23,84;5,93;75,41;0;0;0;-0,15;52,53;26,63;41,67;75,41;5,62;0,27;0,27;9,92;0,99;14,71
2056754;0;0;;25,3;0;0;0,99;1;1,41;0;44,67;239;3,8;11,87;0,34;3,46;5,93;105,4;0;0;0;-0,18;75,04;68,61;102,67;105;2,12;0,07;0,2;21,1;0,88;25,18
2056843;0;0;29,33;;0;0;0,95;1,1;1,13;0;7,67;21,67;9,08;0,13;0;9,08;5,93;6,8;0;0;0;2,28;19,94;10,86;5,33;6,79;0,13;0,13;0,07;;1,5;14,34
2057090;1;0;30;9,63;0;0;1;0,99;;0,19;20,67;34,67;2,19;0,19;0,88;1,31;;91,47;0;0,33;0;-0,13;130,83;123,88;54;;0,19;0,07;0;9,54;0;9,54
2058218;0;0;30,33;28,26;0;0;0,99;1,48;0,93;0,12;23,67;108;1,99;2,33;0;1,99;5,93;349,2;8,72;0,33;0;20,17;157,41;151,64;216,33;348,75;0,29;0;0;9,54;0,78;18,26
2058786;0;0;30,33;13,31;0;0;0,99;1,13;0,74;5,72;45,67;23,33;6,97;8,75;4,73;2,23;5,93;1276,79;0;9,33;0;2,62;1249,93;1242,16;474,67;1276,24;0,59;0;0;9,92;1;14,71
2059506;0;0;2,33;;0;0;0,86;1;0;0;4,33;12,33;0;0;0;0;5,93;0,64;0;0;0;-0,04;4,42;4,42;0,67;;0;0;0;3,45;0,66;3,45
2060286;0;0;29,33;12,74;0;0;0,95;1,11;0,5;0;26;39,67;61,23;26,99;0;61,23;5,93;224,82;0;0;0;2,12;207,43;143,62;135,67;224,82;1,39;0,4;0,4;3,08;0,82;3,08
2060355;1;0;11,67;6,31;15;0;0,09;0,75;;0;20,33;48;4,78;4,17;0,83;3,95;5,93;9,39;0;0;0;-2,39;76,98;68,69;11,67;9,39;1,7;0;0,2;;0;4,71
2060633;1;0;;;0;0;0,82;0,82;0,64;0;10,67;13,33;12,48;0;0;12,48;5,93;44,54;0;0;0;-3,13;80,44;46,69;18,67;34,9;0;0,13;0;5,1;1;5,1
2062006;1;0;30,33;23,74;0;0;0,99;0,95;0,95;14,78;53,33;184,67;183,47;183,71;4,87;178,6;;763;0;8,33;0;-1,66;577,18;388,33;233,33;761,99;1,79;0,53;0,53;8,08;1,28;8,08
2062013;0;0;28,67;26,65;0;0;0,87;1,12;0,79;0;46,33;97,67;38,31;71,77;0,07;38,24;5,93;380,33;4,58;0;0;4,87;310,6;264,17;270,33;378,67;3,23;0,2;0,2;16,28;0;24,94
2062308;0;0;28,67;7,26;0;0;1,05;0,99;1,53;8,47;30,33;36;25,8;30,5;7,66;18,14;5,93;100,98;0;1,67;0;-0,1;108,14;82,34;44,33;100,98;2,42;0,4;0,27;7,2;0;7,2
2062731;0;0;25,67;3,97;0;0;1,17;1,09;1,56;0;13,33;11,67;2,55;0;0;2,55;;36,89;0;0;0;0;39,87;37,03;55;36,89;0;0,13;0;3,45;0,86;3,45
2062771;0;0;30,33;21,27;0;0;0,99;1,05;0,62;0,59;65,33;147,33;58,97;23,23;0,94;58,03;5,93;1511,12;0;1,33;0;1,69;1153,09;1086,89;532,33;;3,32;0,07;0;16,28;1,18;20,36
2063177;0;0;30,33;26,71;2;0;0,99;0,8;;0;38;37,33;71,46;90,26;0,18;71,27;5,93;647,69;0;0;0;-7,94;502,74;431,28;371;773,87;2,37;0,17;0,2;12,51;1,08;12,51
2064959;0;0;30,33;24,66;0;0;0,99;0,72;0,55;0;38;99,67;655,54;371,02;0;655,54;5,93;724,85;0;0;1,16;-10,19;862,57;172,76;257;724,85;3,01;0,4;0,53;13,96;1,08;13,96
2065061;0;0;;7,14;0;0;0,99;0,89;1,17;0;21;47,67;18,21;11,95;0,08;18,12;5,93;744,53;0;0;0;-1,18;785,25;765,42;86,33;744,53;1,81;0,27;0,13;3,08;0,91;3,08
2065176;1;0;4,67;7,2;0;0;0,64;1;1,45;0;4,67;16,67;0;0;0;0;5,93;10,03;0;0;0;0;6,13;5,29;3,33;10,03;0;0;0;7,2;1;7,2
2065255;1;0;30;11,1;0;0;0,97;0,89;0,71;0;17,67;25;67,93;52,17;0;67,93;5,93;88,15;0;0;0;-1,77;229,03;161,11;44;88,15;2,17;0,6;0,53;9,92;1;9,92
2066520;0;0;;26,93;0;0;0,99;1,07;0,79;19,64;145;128,67;92,57;126,43;13,2;79,37;7,27;688,8;3,97;7,33;0;2,95;756,33;647,62;375,33;;1,21;0;0,13;16,6;0,32;25,36
2067006;0;0;;29,85;2;0;0,99;0,98;;25,43;48;139,67;105,89;97,76;0,06;105,84;5,93;1409,66;8,72;2,33;0;-0,82;2006,1;1900,21;310,33;1409,66;13,14;0,07;0,07;;0,98;29,08
2067857;0;0;;11,12;0;0;0,99;0,86;0,87;0,22;41;29,67;117,81;75,67;0,12;117,68;5,93;234,4;0;0,67;0;-2,38;469,4;351,53;131,33;;2,3;0,13;0,2;9,54;1;9,54
2069096;0;0;30,33;6,5;0;0;0,99;1,04;;0,12;24,33;153,67;28,47;0,12;23,94;4,52;5,9;46,04;0;0,33;0;0,42;347,85;303,41;65;46,04;0,12;0,13;0;5,1;0;5,1
2069799;0;0;;25,26;4;0;0,99;0,9;0,74;6,62;90,67;266;80,23;32,91;61,76;18,47;;305,13;0;8;-6,04;-3,76;335,32;250,91;293,67;287,13;1,01;0,2;0;16,6;0,93;16,6
